keggId,similarity
C03178,0.4166666666666667
C03187,0.3111111111111111
C03189,0.4
C03190,0.4827586206896552
C03194,0.5333333333333333
C03195,0.5161290322580645
C03196,0.7
C03197,0.7058823529411765
C03198,0.7272727272727273
C03203,0.6666666666666666
C03204,0.36363636363636365
C03205,0.4117647058823529
C03206,0.38095238095238093
C03207,0.42424242424242425
C03210,0.5714285714285714
C03212,0.45454545454545453
C03215,0.6086956521739131
C03217,0.7272727272727273
C03219,0.375
C03220,0.38461538461538464
C03221,0.16901408450704225
C03223,0.6666666666666666
C03227,0.7692307692307693
C03228,0.7777777777777778
C03230,0.6086956521739131
C03231,0.1791044776119403
C03232,0.47619047619047616
C03233,0.6666666666666666
C03237,0.18461538461538463
C03238,0.3684210526315789
C03239,0.9
C03240,0.43243243243243246
C03241,0.8421052631578947
C03242,0.5
C03248,0.4444444444444444
C03256,0.46153846153846156
C03263,0.3103448275862069
C03264,0.7368421052631579
C03267,0.5384615384615384
C03269,0.6363636363636364
C03272,0.1523809523809524
C03273,0.7777777777777778
C03277,0.6666666666666666
C03281,0.3404255319148936
C03283,0.7777777777777778
C03284,0.5882352941176471
C03287,0.6666666666666666
C03289,0.7272727272727273
C03290,0.782608695652174
C03291,0.5
C00234,0.36363636363636365
C00235,0.25
C00236,0.4
C00237,0.16666666666666666
C00239,0.4
C00242,0.47619047619047616
C00243,0.42424242424242425
C00244,0.14285714285714285
C03296,0.5517241379310345
C03298,0.7272727272727273
C03300,0.34285714285714286
C03309,0.4864864864864865
C03313,0.32558139534883723
C03314,0.4166666666666667
C03319,0.3111111111111111
C03325,0.5
C03329,0.45714285714285713
C03338,0.7
C03339,0.4
C03341,0.8421052631578947
C03343,0.5333333333333333
C03344,0.18461538461538463
C03345,0.1875
C03351,0.7368421052631579
C03354,0.5
C03356,0.5217391304347826
C03357,0.1791044776119403
C03359,0.7368421052631579
C03360,0.5833333333333334
C03365,0.6086956521739131
C03366,0.8
C03368,0.32
C03373,0.41379310344827586
C03374,0.27692307692307694
C03375,0.42105263157894735
C03383,0.7272727272727273
C03387,0.7272727272727273
C03392,0.47058823529411764
C03393,0.5217391304347826
C03394,0.45454545454545453
C03401,0.7058823529411765
C03404,0.75
C03406,0.5333333333333333
C03408,0.6923076923076923
C03409,0.6666666666666666
C03410,0.5
C03414,0.6451612903225806
C03415,0.6153846153846154
C03423,0.3783783783783784
C03427,0.23728813559322035
C03428,0.2857142857142857
C03431,0.3888888888888889
C03434,0.6363636363636364
C03440,0.8421052631578947
C03442,0.26666666666666666
C03448,0.6363636363636364
C03451,0.45714285714285713
C03453,0.5714285714285714
C03455,0.3333333333333333
C03458,0.631578947368421
C03459,0.6
C03460,0.19047619047619047
C03461,0.38461538461538464
C03462,0.25
C03470,0.375
C03474,0.5833333333333334
C03476,0.4878048780487805
C03479,0.36363636363636365
C03483,0.26666666666666666
C03485,0.7777777777777778
C03486,0.3076923076923077
C03492,0.3448275862068966
C03493,0.8181818181818182
C03494,0.45454545454545453
C03495,0.3870967741935484
C03503,0.3684210526315789
C03505,0.42105263157894735
C03506,0.5517241379310345
C03508,0.7777777777777778
C00245,0.35294117647058826
C00246,0.75
C00247,0.6363636363636364
C00248,0.6363636363636364
C00249,0.5714285714285714
C00250,0.6363636363636364
C00251,0.38461538461538464
C00252,0.42424242424242425
C00253,0.7368421052631579
C00254,0.5384615384615384
C03514,0.36363636363636365
C03515,0.37209302325581395
C03516,0.3018867924528302
C03519,0.72
C03524,0.4090909090909091
C03527,0.5833333333333334
C03537,0.35294117647058826
C03546,0.5384615384615384
C03548,0.631578947368421
C03557,0.35294117647058826
C03561,0.1875
C03564,0.7777777777777778
C03567,0.4666666666666667
C03569,0.56
C03572,0.38095238095238093
C03574,0.6666666666666666
C03575,0.7368421052631579
C03576,0.23529411764705882
C03577,0.3902439024390244
C03579,0.4444444444444444
C03582,0.5185185185185185
C03584,0.5
C03585,0.38095238095238093
C03586,0.5
C03588,0.3888888888888889
C03589,0.7368421052631579
C03590,0.7272727272727273
C03594,0.358974358974359
C03595,0.17721518987341772
C03598,0.3181818181818182
C03599,0.3181818181818182
C03600,0.5217391304347826
C03601,0.48484848484848486
C03604,0.45454545454545453
C03606,0.46153846153846156
C03618,0.7
C03619,0.6086956521739131
C03621,0.5185185185185185
C03622,0.5833333333333334
C03623,0.6666666666666666
C03624,0.2608695652173913
C03626,0.6666666666666666
C03634,0.30434782608695654
C03640,0.2926829268292683
C03642,0.2978723404255319
C03646,0.38095238095238093
C03648,0.45161290322580644
C03652,0.5714285714285714
C03656,0.8
C03657,0.64
C03659,0.6086956521739131
C03660,0.6086956521739131
C03661,0.3181818181818182
C03664,0.6086956521739131
C03666,0.43478260869565216
C03671,0.6956521739130435
C03673,0.2553191489361702
C03676,0.38095238095238093
C03677,0.5
C03678,0.6666666666666666
C03679,0.6
C03680,0.6666666666666666
C03681,0.42424242424242425
C03682,0.782608695652174
C03683,0.42424242424242425
C03684,0.4444444444444444
C03686,0.4
C03690,0.42105263157894735
C00255,0.3783783783783784
C00256,0.625
C00257,0.6956521739130435
C00258,0.5882352941176471
C00259,0.6
C00261,0.7777777777777778
C00262,0.5
C00263,0.7777777777777778
C00265,0.4444444444444444
C03691,0.3076923076923077
C03703,0.5714285714285714
C03710,0.56
C03711,0.6666666666666666
C03712,0.45714285714285713
C03716,0.6
C03717,0.4
C03719,0.5714285714285714
C03722,0.8181818181818182
C03724,0.18181818181818182
C03725,0.2857142857142857
C03727,0.5714285714285714
C03731,0.3333333333333333
C03733,0.30434782608695654
C03735,0.5384615384615384
C03737,0.5
C03738,0.64
C03739,0.7777777777777778
C03741,0.7368421052631579
C03742,0.6666666666666666
C03743,0.7
C03747,0.4117647058823529
C03748,0.4117647058823529
C03750,0.6153846153846154
C03752,0.782608695652174
C03754,0.5
C03758,0.7619047619047619
C03761,0.6666666666666666
C03764,0.5185185185185185
C03765,0.7
C03766,0.7
C03767,0.8
C03771,0.6363636363636364
C03772,0.45161290322580644
C03785,0.4666666666666667
C03789,0.5333333333333333
C03790,0.6
C03793,0.8695652173913043
C03794,0.34146341463414637
C03796,0.25806451612903225
C03797,0.5384615384615384
C03804,0.4444444444444444
C03817,0.6666666666666666
C03824,0.5
C03826,0.7
C03827,0.7619047619047619
C03832,0.48484848484848486
C03837,0.6153846153846154
C03838,0.42857142857142855
C03840,0.6086956521739131
C03844,0.6086956521739131
C03845,0.3684210526315789
C03846,0.782608695652174
C03848,0.3181818181818182
C03851,0.36363636363636365
C03852,0.45161290322580644
C03855,0.2857142857142857
C03860,0.3
C03861,0.5384615384615384
C03864,0.7619047619047619
C03865,0.7619047619047619
C03868,0.47058823529411764
C03871,0.782608695652174
C03872,0.5
C03882,0.45161290322580644
C03884,0.6956521739130435
C03885,0.24615384615384617
C00266,0.42857142857142855
C00267,0.6363636363636364
C00268,0.4444444444444444
C00270,0.5161290322580645
C00272,0.4444444444444444
C00273,0.6363636363636364
C00279,0.45454545454545453
C00280,0.45161290322580644
C03887,0.41025641025641024
C03888,0.32653061224489793
C03894,0.42105263157894735
C03897,0.3181818181818182
